城市,价格,出游人数,评论数,详细出游人数,满意度,来回交通工具,行程天数,住宿类型,好评数,目的地,编号
 ,2382,0,0,0,9.7,全程汽车,6天5晚 ,经济型/舒适型酒店,0,吉林、吉林市、哈尔滨、牡丹江、长春、延吉市、延边、白山,4267042430
 ,2382,0,0,0,9.4,全程汽车,5天4晚 ,厦门青年阳光酒店...等,0, ,3327595722
 ,2382,0,36,0,9.4,全程汽车,5天4晚 ,厦门青年阳光酒店...等,36, ,3327595722
 ,2382,0,0,0,9.4,全程汽车,5天4晚 ,高档型/豪华型酒店,0,成都、乐山、四川,3354810610
 ,2382,0,0,0,9.6,自理去自理回,5天4晚 ,高档型酒店,0, ,2063607827
 ,2382,0,32,0,9.6,自理去自理回,5天4晚 ,高档型酒店,32, ,2063607827
 ,2382,0,31,0,9.5,全程汽车,5天4晚 ,舒适型/高档型酒店,31, ,88213796
济南出发,2382,0,0,0,9.3,飞机往返,6天5晚 ,经济型/舒适型酒店,0,湖南、长沙、张家界、湘潭、湘西,2965943882
济南出发,2382,0,21,0,9.6,飞机往返,5天4晚 ,高档型酒店,21,成都、四川、乐山,3873542114
济南出发,2382,0,1,0,9.6,飞机往返,5天4晚 ,高档型酒店,1,成都、四川、乐山,3873542114
杭州出发,2382,0,0,0,9.6,全程汽车,5天4晚 ,经济型酒店,0,杭州、嘉兴、湖州,673544791
杭州出发,2382,0,0,0,9.6,全程汽车,5天4晚 ,经济型酒店,0,杭州、嘉兴、湖州,673544791
杭州出发,2382,0,0,0,9.6,全程汽车,5天4晚 ,经济型酒店,0,杭州、嘉兴、湖州,673544791
 ,2876,58,0,58,10,全程汽车, ,成都索尔特酒店等,0,甘孜州、成都、四川,1129311241
 ,2382,0,24,0,9.5,自理去自理回,6天5晚 ,舒适型/高档型酒店,24,哈尔滨、牡丹江、延边、黑龙江,4191041097
 ,2382,0,30,0,9.5,自理去自理回,6天5晚 ,舒适型/高档型酒店,30,哈尔滨、牡丹江、延边、黑龙江,4191041097
 ,2876,58,0,58,9.8,全程汽车,4天3晚 ,豪华型酒店,0, ,2403683704
南京出发,2876,58,32,58,9.7,飞机去自理回,5天4晚 ,豪华型酒店,32,成都、阿坝州、乐山、四川,1447874657
南京出发,2876,58,2,58,9.7,飞机去自理回,5天4晚 ,豪华型酒店,2,成都、阿坝州、乐山、四川,1447874657
 ,2876,58,24,58,9.8,全程汽车,6天5晚 ,经济型/舒适型酒店,24,成都、阿坝州,1281138193
 ,2876,58,114,58,9.8,全程汽车,6天5晚 ,经济型/舒适型酒店,114,成都、阿坝州,1281138193
 ,2876,58,28,58,9.8,全程汽车,6天5晚 ,经济型/舒适型酒店,28,成都、阿坝州,1281138193
 ,2876,58,30,58,9.8,全程汽车,6天5晚 ,经济型/舒适型酒店,30,成都、阿坝州,1281138193
 ,2876,58,26,58,9.8,全程汽车,6天5晚 ,经济型/舒适型酒店,26,成都、阿坝州,1281138193
 ,2876,58,0,58,9.8,全程汽车,6天5晚 ,经济型/舒适型酒店,0,成都、阿坝州,1281138193
 ,2876,58,0,58,9.4,全程汽车,5天4晚 ,高档型/豪华型酒店,0,杭州、上海、苏州、嘉兴、绍兴,1673513658
 ,2876,58,6,58,10,自理去自理回,4天3晚 ,豪华型酒店,5,延边、白山、长春,1157102012
 ,2876,58,0,58,10,自理去自理回,4天3晚 ,豪华型酒店,0,延边、白山、长春,1157102012
 ,2876,58,0,58,10,自理去自理回,4天3晚 ,豪华型酒店,0,延边、白山、长春,1157102012
 ,2876,58,84,58,9.3,自理去自理回, ,舒适型酒店,84,四川、西藏、成都、甘孜州、昌都、林芝、拉萨,546076978
 ,2910,0,330,0,9.9, ,4天3晚 ,豪华型酒店,330,广州、珠海,1419592541
 ,2876,58,0,58,9.3,自理去自理回, ,舒适型酒店,0,四川、西藏、成都、甘孜州、昌都、林芝、拉萨,546076978
 ,2876,58,0,58,9.6,全程汽车,4天3晚 ,经济型/舒适型酒店,0,南昌、九江,1546638623
 ,2876,58,0,58,9.7,全程汽车,5天4晚 ,重庆维也纳国际酒...等,0, ,1382063406
南京出发,2876,58,26,58,9.8,飞机往返,6天5晚 ,高档型酒店,26,海南、海口、三亚、陵水,15836909
 ,2876,58,0,58,9.9,全程汽车,6天5晚 ,舒适型/高档型酒店,0,阿坝州、四川、成都,3807918223
 ,2876,58,0,58,9.9,全程汽车,6天5晚 ,舒适型/高档型酒店,0,阿坝州、四川、成都,3807918223
 ,2060,24,8,24,9.8,全程汽车,6天5晚 ,豪华型酒店,8,西双版纳、云南、昆明、玉溪、普洱,796854755
 ,2060,24,1,24,9.8,全程汽车,7天6晚 ,高档型酒店,1,重庆、成都、阿坝州,3377934412
 ,2060,24,73,24,9.6,全程汽车,3天2晚 ,豪华型酒店,73,舟山、宁波,3251491789
 ,2876,58,0,58,9.9,全程汽车,6天5晚 ,舒适型/高档型酒店,0,阿坝州、四川、成都,3807918223
 ,2060,24,0,24,9.8,全程汽车,7天6晚 ,高档型酒店,0,重庆、成都、乐山,2215924065
 ,2060,24,45,24,9.8,全程汽车,7天6晚 ,高档型酒店,45,重庆、成都、乐山,2215924065
 ,2060,24,42,24,9.9,全程汽车,6天5晚 ,高档型酒店,42,长沙、张家界、湘西,2062613464
 ,2060,24,0,24,9.8,全程汽车,5天4晚 ,橡树林酒店(重庆...等,0, ,3644305941
 ,2060,24,2,24,9.7,全程汽车,5天4晚 ,二星及其他酒店,2,成都、甘孜州,1738743184
 ,2060,24,27,24,9.7,全程汽车,5天4晚 ,二星及其他酒店,27,成都、甘孜州,1738743184
 ,2060,24,0,24,9.7,全程汽车,5天4晚 ,二星及其他酒店,0,成都、甘孜州,1738743184
 ,2060,24,0,24,9.4,全程汽车,6天5晚 ,高档型/豪华型酒店,0,阿坝州、成都,1744110895
 ,2060,24,0,24,9.5,自理去自理回,6天5晚 ,经济型/舒适型酒店,0,哈尔滨、牡丹江,1171773354
 ,2060,24,80,24,9.8,全程汽车,5天4晚 ,高档型酒店,80, ,1133969082
 ,2060,24,72,24,9.8,自理去自理回,5天4晚 ,豪华型酒店,72,西双版纳、云南,1585138495
 ,2060,24,0,24,9.2,全程汽车,6天5晚 ,经济型/舒适型酒店,0,郑州、洛阳、焦作、开封,1532154737
 ,2060,24,58,24,9.2,全程汽车,6天5晚 ,经济型/舒适型酒店,58,郑州、洛阳、焦作、开封,1532154737
 ,2060,24,0,24,9.2,全程汽车,6天5晚 ,经济型/舒适型酒店,0,郑州、洛阳、焦作、开封,1532154737
 ,2060,24,32,24,9.2,全程汽车,6天5晚 ,经济型/舒适型酒店,32,郑州、洛阳、焦作、开封,1532154737
 ,2060,24,0,24,9.2,全程汽车,6天5晚 ,经济型/舒适型酒店,0,郑州、洛阳、焦作、开封,1532154737
 ,2060,24,0,24,9.2,全程汽车,6天5晚 ,经济型/舒适型酒店,0,郑州、洛阳、焦作、开封,1532154737
 ,2731,0,0,0,9.9,全程汽车,5天4晚 ,豪华型酒店,0,三亚、保亭、海南,3557433484
 ,2731,0,26,0,9.9,全程汽车,5天4晚 ,豪华型酒店,26,三亚、保亭、海南,3557433484
 ,2060,24,0,24,10,全程汽车,5天4晚 ,经济型/高档型酒店,0, ,2256764554
 ,3504,0,0,0,8.9,自理去自理回,7天6晚 ,二星及其他酒店,0,云南、昆明、丽江、大理、西双版纳,1094666303
 ,3504,0,31,0,8.9,自理去自理回,7天6晚 ,高档型酒店,31,云南、昆明、丽江、迪庆、西双版纳,3504143355
 ,2060,24,0,24,9.7,全程汽车,6天5晚 ,经济型/舒适型酒店,0,贵阳、安顺、黔南、黔东南、铜仁,621530347
 ,3504,0,0,0,8.9,自理去自理回,7天6晚 ,高档型酒店,0,云南、昆明、丽江、迪庆、西双版纳,3504143355
 ,3504,0,26,0,8.9,自理去自理回,7天6晚 ,高档型酒店,26,云南、昆明、丽江、迪庆、西双版纳,3504143355
 ,3504,0,35,0,8.9,自理去自理回,7天6晚 ,舒适型酒店,35,昆明、西双版纳、丽江、大理,2107868858
 ,2731,0,28,0,9.8,全程汽车,5天4晚 ,豪华型酒店,28,海南、三亚、保亭,1359009688
 ,3504,0,0,0,9.4,全程汽车,6天5晚 ,高档型/豪华型酒店,0,海南、三亚、陵水,450601161
 ,3504,0,24,0,8.9,自理去自理回,9天8晚 ,二星及其他酒店,24,云南、昆明、丽江、大理、西双版纳,4154620441
 ,3504,0,0,0,8.9,自理去自理回,9天8晚 ,二星及其他酒店,0,云南、昆明、丽江、大理、西双版纳,4154620441
 ,3504,0,0,0,8.9,自理去自理回,9天8晚 ,二星及其他酒店,0,云南、昆明、丽江、大理、西双版纳,4154620441
 ,3504,0,0,0,10,全程汽车,8天7晚 ,舒适型/高档型酒店,0,昆明、丽江、大理、西双版纳,408469498
 ,3504,0,55,0,9.7,全程汽车,5天4晚 ,经济型/舒适型酒店,55,甘孜州、成都,2297388682
 ,3504,0,0,0,9.7,全程汽车,5天4晚 ,经济型/舒适型酒店,0,甘孜州、成都,2297388682
 ,3504,0,64,0,9.7,全程汽车,5天4晚 ,经济型/舒适型酒店,64,甘孜州、成都,2297388682
 ,3504,0,28,0,9.9,全程汽车,6天5晚 ,昆明亿都国际温泉...等,28,西双版纳、丽江、昆明、大理、楚雄、迪庆,3559450589
 ,3504,0,0,0,9.4,全程汽车,6天5晚 ,高档型酒店,0,海南、三亚、陵水,2385736319
 ,3504,0,0,0,9.9,全程汽车,3天2晚 ,高档型酒店,0,西安、渭南,202881946
 ,3504,0,78,0,9.7,全程汽车,4天3晚 ,豪华型酒店,78,三亚、陵水,826079048
 ,3504,0,0,0,9.7,全程汽车,4天3晚 ,豪华型酒店,0,三亚、陵水,826079048
 ,3504,0,0,0,9.9,全程汽车,4天3晚 ,三亚湾皇冠假日度...等,0,海南、三亚,3325796804
 ,3504,0,0,0,9.5,全程汽车,6天5晚 ,舒适型酒店,0,四川、成都、阿坝州,434296741
 ,3504,0,0,0,9.5,全程汽车,6天5晚 ,舒适型酒店,0,四川、成都、阿坝州,434296741
厦门出发,3504,0,113,0,9.1,全程汽车,5天4晚 ,舒适型酒店,111,厦门、漳州,1685875058
厦门出发,3504,0,479,0,9.1,全程汽车,5天4晚 ,经济型/舒适型酒店,477,厦门、福建,3018156644
厦门出发,3504,0,0,0,9.1,全程汽车,5天4晚 ,经济型/舒适型酒店,0,厦门、福建,3018156644
厦门出发,3504,0,72,0,9.1,全程汽车,5天4晚 ,经济型/舒适型酒店,72,厦门、福建,3018156644
厦门出发,3504,0,0,0,9.1,全程汽车,5天4晚 ,经济型/舒适型酒店,0,厦门、福建,3018156644
厦门出发,3504,0,29,0,9.1,全程汽车,5天4晚 ,经济型/舒适型酒店,29,厦门、福建,3018156644
 ,2731,0,35,0,9.8,全程汽车,6天5晚 ,经济型酒店,35,北京、天津,834437108
 ,2731,0,0,0,9.8,全程汽车,6天5晚 ,经济型酒店,0,北京、天津,834437108
 ,2731,0,0,0,9.8,全程汽车,6天5晚 ,经济型酒店,0,北京、天津,834437108
 ,2731,0,660,0,9.6,全程汽车,4天3晚 ,豪华型酒店,660,黄山、上饶,1838676598
厦门出发,3504,0,69,0,9.1,全程汽车,5天4晚 ,舒适型酒店,67,厦门、龙岩、泉州、福建,3681109982
 ,2731,0,0,0,9.7,全程汽车,5天4晚 ,高档型酒店,0, ,3946022032
 ,2731,0,0,0,9.7,全程汽车,5天4晚 ,高档型酒店,0, ,3946022032
重庆出发,2731,0,0,0,9.3,飞机往返,6天5晚 ,高档型/豪华型酒店,0,湖南、张家界、长沙、湘潭、湘西,2783276890
西安出发,2731,0,0,0,9.8,全程汽车,6天5晚 ,经济型酒店,0,西安、咸阳、宝鸡、延安、陕西,3650835670
西安出发,2731,0,0,0,9.8,全程汽车,6天5晚 ,经济型酒店,0,西安、咸阳、宝鸡、延安、陕西,3650835670
 ,2731,0,32,0,9.5,自理去自理回,5天4晚 ,经济型/舒适型酒店,32,厦门、福建,527779720
 ,2731,0,0,0,9.5,自理去自理回,5天4晚 ,经济型/舒适型酒店,0,厦门、福建,527779720
 ,2731,0,0,0,9.5,自理去自理回,5天4晚 ,经济型/舒适型酒店,0,厦门、福建,527779720
 ,2731,0,49,0,9.5,自理去自理回,4天3晚 ,舒适型酒店,49, ,203336782
 ,2731,0,0,0,9.8, ,5天4晚 ,三星酒店,0,福建、厦门、龙岩、漳州,1285275504
 ,2060,24,0,24,9.7,全程汽车,6天5晚 ,经济型/舒适型酒店,0,贵阳、安顺、黔南、黔东南、铜仁,621530347
重庆出发,2731,0,0,0,9.7,飞机往返,7天6晚 ,经济型/舒适型酒店,0,云南、昆明、大理、丽江、迪庆,1122658868
 ,2731,0,3,0,9.6,全程汽车,5天4晚 ,经济型/舒适型酒店,3,厦门、漳州,1409841901
 ,2731,0,0,0,9.8,全程汽车,6天5晚 ,豪华型酒店,0,昆明、丽江、大理、楚雄,675945624
 ,2731,0,0,0,10,全程汽车,5天4晚 ,高档型酒店,0,三亚、保亭、海南,2420648110
 ,2731,0,26,0,10,全程汽车,5天4晚 ,高档型酒店,26,三亚、保亭、海南,2420648110
 ,2731,0,379,0,10,全程汽车,5天4晚 ,高档型酒店,377,三亚、保亭、海南,2420648110
 ,2731,0,0,0,10,全程汽车,5天4晚 ,高档型酒店,0,三亚、保亭、海南,2420648110
 ,2731,0,189,0,10,全程汽车,5天4晚 ,高档型酒店,189,三亚、保亭、海南,2420648110
 ,2195,0,26,0, ,自理去自理回,4天3晚 ,舒适型/高档型酒店,26,<img src="//s.qunarzz.com/package_b2c_frontend/detail/qnr-yx.png" class="activity-tag"><em>去哪儿专线标准 · 严选品质保障,1187269502
 ,2731,0,0,0, ,自理去自理回,7天6晚 ,舒适型/高档型酒店,0,吉林市、延边、牡丹江、哈尔滨,475251072
 ,2646,201,0,201,9.9, ,5天4晚 ,高档型酒店,0,四川、成都、阿坝州,2073773959
 ,2646,201,45,201,9.6,全程汽车,5天4晚 ,高档型/豪华型酒店,45,海南、海口、三亚,657224161
 ,2646,201,0,201,9.6,全程汽车,5天4晚 ,高档型/豪华型酒店,0,海南、海口、三亚,657224161
 ,2646,201,0,201,9.6,全程汽车,5天4晚 ,高档型/豪华型酒店,0,海南、海口、三亚,657224161
南京出发,2646,201,202,201,9.3,飞机往返,6天5晚 ,高档型/豪华型酒店,202,三亚、海南,2051185752
南京出发,2646,201,22,201,9.3,飞机往返,6天5晚 ,高档型/豪华型酒店,22,三亚、海南,2051185752
 ,2646,201,0,201,9.8,全程汽车,5天4晚 ,高档型酒店,0, ,2874272529
 ,2646,201,0,201,9.5,全程汽车,6天5晚 ,哈尔滨江洪宾馆等,0,沈阳、哈尔滨、牡丹江、大兴安岭,876324239
 ,2646,201,0,201,9.5,全程汽车,6天5晚 ,哈尔滨江洪宾馆等,0,沈阳、哈尔滨、牡丹江、大兴安岭,876324239
南京出发,2646,201,0,201,9.2,飞机往返,7天6晚 ,经济型酒店,0,西安、陕西、山西、太原、晋中、忻州、晋城,1917445464
南京出发,2646,201,0,201,9.2,飞机往返,7天6晚 ,经济型酒店,0,西安、陕西、山西、太原、晋中、忻州、晋城,1917445464
南京出发,2646,201,0,201,9.4,飞机往返,8天7晚 ,舒适型/高档型酒店,0,丽江、大理、昆明、普洱、云南、迪庆,2625659697
南京出发,2646,201,22,201,9.4,飞机往返,8天7晚 ,舒适型/高档型酒店,22,丽江、大理、昆明、普洱、云南、迪庆,2625659697
 ,2646,201,0,201,9.6,全程汽车,6天5晚 ,高档型/豪华型酒店,0,长沙、张家界、湘西,4105594385
 ,2646,201,6,201,10,自理去自理回,4天3晚 ,豪华型酒店,6,三亚、海南,908159493
 ,2646,201,27,201,10,自理去自理回,4天3晚 ,豪华型酒店,27,三亚、海南,908159493
 ,2646,201,0,201,10,自理去自理回,4天3晚 ,豪华型酒店,0,三亚、海南,908159493
 ,2646,201,0,201,9.8,全程汽车,5天4晚 ,豪华型酒店,0,长春、吉林、延边、白山,607199230
南京出发,2646,201,22,201,9.2,飞机往返,5天4晚 ,坤逸精品酒店(兰...等,22,酒泉、嘉峪关、张掖、甘肃、兰州,3834572276
 ,2646,201,22,201,9.7,全程汽车,6天5晚 ,舒适型/高档型酒店,20,哈尔滨、牡丹江、黑龙江,2042469402
 ,2646,201,30,201,9.5,全程汽车,7天6晚 ,莫泰168(沈阳...等,30,牡丹江、哈尔滨、沈阳,3568912704
 ,2646,201,0,201,9.5,全程汽车,7天6晚 ,莫泰168(沈阳...等,0,牡丹江、哈尔滨、沈阳,3568912704
 ,2646,201,1,201,9.5,全程汽车,7天6晚 ,莫泰168(沈阳...等,1,牡丹江、哈尔滨、沈阳,3568912704
 ,2195,0,0,0,9.8, ,5天4晚 ,二星及其他酒店,0,贵阳、黔南、安顺、黔东南,4168956127
 ,2195,0,1,0,9.1,自理去自理回,5天4晚 ,四星酒店,1, ,1982453829
 ,2195,0,0,0,9.1,自理去自理回,5天4晚 ,四星酒店,0, ,1982453829
 ,2195,0,0,0,9.9, ,3天2晚 ,五星酒店,0,成都、乐山、四川、阿坝州,3812175552
 ,2195,0,0,0,9.4, ,5天4晚 ,二星及其他酒店,0,厦门、龙岩、漳州,4218812428
 ,2195,0,0,0,9.6,全程汽车,3天2晚 ,经济型酒店,0,西安、渭南、陕西,1663464569
 ,2195,0,40,0,9.4, ,4天3晚 ,北京京泰龙国际大...等,40, ,689228251
 ,2195,0,51,0,9.4, ,4天3晚 ,北京京泰龙国际大...等,51, ,689228251
 ,2195,0,0,0,9.9, ,4天3晚 ,舒适型酒店,0,贵州、贵阳、安顺、黔东南、黔南,1033659842
 ,2195,0,46,0,9.8, ,7天6晚 ,二星及其他酒店,46,西安、延安、陕西、咸阳、宝鸡,2404430119
 ,2195,0,1,0,9.8,全程汽车,5天4晚 ,经济型/高档型酒店,1,崇左、北海、百色、河池,111417195
 ,2195,0,47,0,9.8,全程汽车,5天4晚 ,经济型/高档型酒店,47,崇左、北海、百色、河池,111417195
 ,2195,0,0,0,9.8,全程汽车,6天5晚 ,舒适型/高档型酒店,0,临沧、云南、昆明,1831195132
 ,2195,0,10,0,9.8,全程汽车,6天5晚 ,舒适型/高档型酒店,10,临沧、云南、昆明,1831195132
 ,2195,0,10,0,9.8, ,4天3晚 ,舒适型酒店,10,上海、嘉兴、昆山市,3786062117
 ,2195,0,0,0,9.2,汽车去自理回,4天3晚 ,三星酒店,0,广州、珠海,2337000677
 ,2646,201,0,201,9.5,全程汽车,7天6晚 ,莫泰168(沈阳...等,0,牡丹江、哈尔滨、沈阳,3568912704
 ,2195,0,0,0,9.2,汽车去自理回,4天3晚 ,三星酒店,0,广州、珠海,2337000677
 ,2195,0,35,0,9.8,全程汽车,4天3晚 ,经济型/舒适型酒店,35,西安、陕西、渭南,2159024275
 ,2195,0,0,0,9.8,全程汽车,4天3晚 ,经济型/舒适型酒店,0,西安、陕西、渭南,2159024275
 ,2195,0,0,0,9.8,全程汽车,4天3晚 ,经济型/舒适型酒店,0,西安、陕西、渭南,2159024275
 ,2195,0,41,0,10, ,6天5晚 ,二道白河温泉度假...等,41,哈尔滨、牡丹江、延边、吉林市、吉林、长春,1458996584
 ,1952,0,0,0,8.3,自理去自理回,5天4晚 ,经济型酒店,0,三亚、海口,4002133202
 ,4191,9,0,9,9.7,自理去自理回,8天7晚 ,经济型/舒适型酒店,0,桂林、北海、崇左、南宁,1105917275
 ,4191,9,0,9,9.7,自理去自理回,8天7晚 ,经济型/舒适型酒店,0,桂林、北海、崇左、南宁,1105917275
 ,4730,28,28,28,9.5,自理去自理回,5天4晚 ,高档型/豪华型酒店,28,云南、西双版纳,1426614306
淮安出发,1061,28,0,28,9.5,汽车去自理回,3天2晚 ,经济型酒店,0,苏州、上海,2650865838
淮安出发,1061,28,0,28,9.5,汽车去自理回,3天2晚 ,经济型酒店,0,苏州、上海,2650865838
淮安出发,1061,28,28,28,9.9,自理去自理回,4天3晚 ,经济型/舒适型酒店,28,苏州、杭州、上海,476686031
 ,1061,28,25,28,9.7,自理去自理回,6天5晚 ,经济型/高档型酒店,25,桂林、北海、广西,3061070062
 ,1061,28,26,28,9.7,自理去自理回,6天5晚 ,经济型/高档型酒店,25,桂林、北海、广西,3061070062
淮安出发,1061,28,31,28,10,全程汽车,3天2晚 ,经济型酒店,31,苏州、杭州,3225121678
淮安出发,1061,28,14,28,10,汽车去自理回,5天4晚 ,经济型/舒适型酒店,14,苏州、杭州、嘉兴,3744661432
淮安出发,1061,28,21,28,9.5,汽车去自理回,5天4晚 ,经济型/舒适型酒店,21,苏州、杭州、嘉兴、上海,520323059
淮安出发,1061,28,25,28,10,全程汽车,4天3晚 ,经济型/舒适型酒店,25,苏州、杭州,1684972526
淮安出发,1061,28,64,28,9.9,自理去自理回,3天2晚 ,经济型/舒适型酒店,64,苏州、上海,4136332128
淮安出发,1061,28,14,28,9.5,汽车去自理回,5天4晚 ,经济型酒店,14,苏州、杭州、嘉兴、上海,164321206
成都出发,1061,28,24,28,9.8,汽车去飞机回,6天5晚 ,经济型/舒适型酒店,24,成都、甘孜州,2921025669
成都出发,1061,28,24,28,9.8,汽车去飞机回,6天5晚 ,经济型/舒适型酒店,24,成都、甘孜州,2921025669
成都出发,1061,28,23,28,9.8,汽车去飞机回,6天5晚 ,经济型/舒适型酒店,23,成都、甘孜州,2921025669
成都出发,1061,28,28,28,9.8,汽车去飞机回,6天5晚 ,经济型/舒适型酒店,28,成都、甘孜州,2921025669
成都出发,1061,28,27,28,9.8,汽车去飞机回,6天5晚 ,经济型/舒适型酒店,27,成都、甘孜州,2921025669
淮安出发,1061,28,25,28,9.5,全程汽车,3天2晚 ,经济型酒店,25,苏州、昆山市,1523662887
淮安出发,1061,28,23,28,9.5,全程汽车,3天2晚 ,经济型酒店,23,苏州、昆山市,1523662887
淮安出发,1061,28,25,28,9.5,全程汽车,3天2晚 ,经济型酒店,25,苏州、昆山市,1523662887
淮安出发,1061,28,23,28,9.5,全程汽车,3天2晚 ,经济型酒店,23,苏州、昆山市,1523662887
淮安出发,1061,28,28,28,9.5,全程汽车,3天2晚 ,经济型酒店,27,苏州、昆山市,1523662887
 ,4730,28,0,28,9.6,自理去自理回,6天5晚 ,经济型酒店,0,北京、承德、拉萨,3005178624
厦门出发,4730,28,29,28,10,自理去自理回,3天2晚 ,豪华型酒店,29,福建、漳州、厦门,2933754913
厦门出发,4730,28,33,28,10,自理去自理回,3天2晚 ,豪华型酒店,33,福建、漳州、厦门,2933754913
